Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Size,Store_Location,Sales_in_2020,Sales_in_2021,Sales_in_2022,Sales_in_2023,Sales_in_2024
ITEM_5142,16.63443055,Low Fat,0.139601768,Seafood,289.9914534,Small,tier-2,1569,1571,1535,1400,1601
ITEM_5143,20.32694426,Regular,0.26604296,Canned,99.83563763,High,tier-1,499,423,461,435,490
ITEM_5144,13.12833073,Ultra Low Fat,0.048325274,Fruits and Vegetables,136.3841894,High,tier-2,757,822,926,1041,1179
ITEM_5145,22.59675496,Ultra Low Fat,0.031100741,Health and Hygiene,245.33631,High,tier-2,1356,1425,1340,1145,1156
ITEM_5146,17.97365907,Ultra Low Fat,0.000818623,Baking Goods,245.9026839,High,tier-2,1348,1151,1179,1267,1157
ITEM_5147,22.98497837,Regular,0.094200113,Meat,233.0458185,Medium,tier-1,1293,1345,1398,1425,1535
ITEM_5148,17.47010622,Low Fat,0.04422413,Dairy,264.9028662,High,tier-3,1382,1606,1840,1850,1855
ITEM_5149,7.62575944,Regular,0.065995649,Dairy,225.6365432,Medium,tier-3,1246,1077,1302,1386,1555
ITEM_5150,11.19383422,Low Fat,0.003371695,Soft Drinks,209.0212861,High,tier-1,1056,1066,822,822,930
ITEM_5151,9.035898965,Regular,0.068158624,Dairy,164.7312533,Medium,tier-3,912,934,762,684,640
ITEM_5152,23.17652995,Regular,0.099813475,Household,166.7719358,High,tier-2,1018,955,945,1217,1232
ITEM_5153,20.20800135,Ultra Low Fat,0.009470249,Health and Hygiene,151.5403733,Medium,tier-3,901,929,821,743,687
ITEM_5154,18.52796738,Regular,0.182371237,Seafood,205.0529499,Small,tier-3,1130,1067,977,1109,1229
ITEM_5155,11.01932639,Low Fat,0.170640105,Canned,151.6659823,Medium,tier-1,826,713,608,536,543
ITEM_5156,8.680895441,Regular,0.029110734,Meat,86.87357852,Medium,tier-1,596,630,649,806,713
ITEM_5157,20.12902176,Regular,0.178502933,Canned,76.63240405,High,tier-2,479,453,437,384,343
ITEM_5158,14.48315892,Low Fat,0.299596176,Meat,281.1180688,High,tier-2,1479,1293,1440,1362,1375
ITEM_5159,9.515791043,Ultra Low Fat,0.283340686,Baking Goods,56.18472688,Small,tier-3,442,461,453,371,338
ITEM_5160,17.33243956,Low Fat,0.000801298,Baking Goods,76.36681545,High,tier-1,485,496,501,472,457
ITEM_5161,5.806677043,Low Fat,0.238613493,Breakfast,161.3262187,Medium,tier-1,919,1060,1231,1270,1074
ITEM_5162,11.52340508,Low Fat,0.106081583,Baking Goods,115.7315667,High,tier-2,605,634,651,629,601
ITEM_5163,14.37113989,Regular,0.019095411,Health and Hygiene,151.4622251,High,tier-3,832,797,807,915,829
ITEM_5164,7.959166682,Regular,0.088794964,Others,79.3618454,Medium,tier-3,531,566,500,501,544
ITEM_5165,24.69308955,Low Fat,0.096520955,Breakfast,82.72673421,Small,tier-1,508,457,463,483,455
ITEM_5166,9.181947292,Low Fat,0.156973272,Dairy,250.1644772,High,tier-1,1341,1538,1448,1450,1430
ITEM_5167,7.607062601,Ultra Low Fat,0.19832513,Dairy,239.777186,High,tier-1,1240,1168,1178,1096,1082
ITEM_5168,9.070697478,Regular,0.224716684,Meat,76.06321643,Medium,tier-1,519,432,368,443,473
ITEM_5169,20.38122266,Regular,0.073770913,Others,216.9476037,Small,tier-2,1164,1094,1067,1105,1295
ITEM_5170,13.51011319,Regular,0.096531171,Health and Hygiene,202.3278308,Small,tier-2,1121,1062,939,930,943
ITEM_5171,16.3083188,Regular,0.092514512,Breakfast,228.3406807,High,tier-1,1308,1428,1668,1458,1258
ITEM_5172,5.42018314,Low Fat,0.10882106,Frozen Foods,168.6122261,Medium,tier-3,1027,920,1011,1085,893
ITEM_5173,5.688626171,Low Fat,0.299896893,Baking Goods,117.4967069,High,tier-2,641,610,613,600,629
ITEM_5174,13.916511,Ultra Low Fat,0.233382991,Fruits and Vegetables,215.9197923,Medium,tier-1,1159,1164,1174,1240,1186
ITEM_5175,21.33310486,Regular,0.29249714,Health and Hygiene,142.8393566,Medium,tier-1,837,837,836,836,822
ITEM_5176,22.70477757,Regular,0.207933318,Baking Goods,104.7382253,High,tier-3,585,678,759,849,923
ITEM_5177,6.734131352,Low Fat,0.12188121,Others,152.1572534,Medium,tier-3,908,965,912,1065,1110
ITEM_5178,15.76726204,Ultra Low Fat,0.116923255,Dairy,240.8174589,High,tier-1,1334,1225,1654,1605,1628
ITEM_5179,23.26459373,Low Fat,0.146574343,Seafood,168.9482991,Small,tier-2,972,1036,1016,1045,875
ITEM_5180,12.75945509,Regular,0.125060935,Soft Drinks,124.9660659,Small,tier-2,711,686,576,509,506
ITEM_5181,21.59131663,Regular,0.248497874,Health and Hygiene,257.9671537,High,tier-3,1388,1632,1666,1568,1554
ITEM_5182,7.673913088,Ultra Low Fat,0.139500604,Soft Drinks,270.4109388,Small,tier-2,1474,1437,1460,1377,1169
ITEM_5183,23.70788979,Low Fat,0.088684308,Meat,158.3126059,Small,tier-2,899,968,924,910,910
ITEM_5184,20.02846635,Regular,0.232458081,Fruits and Vegetables,143.6720052,Small,tier-2,738,819,740,659,682
ITEM_5185,23.82668786,Regular,0.256326123,Household,203.1747368,Small,tier-1,1178,1141,955,929,886
ITEM_5186,18.53234467,Ultra Low Fat,0.126128687,Snack Foods,64.49361151,Medium,tier-1,427,421,395,380,374
ITEM_5187,12.26807864,Regular,0.200342572,Household,222.8307901,High,tier-2,1211,1158,1211,1495,1421
ITEM_5188,23.76362345,Regular,0.01764136,Breakfast,245.5719013,High,tier-1,1388,1476,1612,1504,1715
ITEM_5189,10.51133553,Low Fat,0.158839456,Breakfast,149.3604818,Small,tier-3,838,1046,1244,1483,1371
ITEM_5190,11.64345044,Ultra Low Fat,0.013494341,Snack Foods,93.6539625,High,tier-2,517,547,647,596,557
ITEM_5191,19.01616836,Ultra Low Fat,0.008757252,Breakfast,57.20459379,High,tier-2,370,383,337,345,314
ITEM_5192,20.30632599,Ultra Low Fat,0.183877455,Baking Goods,209.3113999,High,tier-3,1203,1108,960,980,1029
ITEM_5193,23.58806968,Low Fat,0.091000615,Meat,117.2483517,Medium,tier-2,636,704,649,726,717
ITEM_5194,9.096048181,Ultra Low Fat,0.222761149,Snack Foods,165.9723968,Small,tier-2,830,845,860,951,739
ITEM_5195,20.9599607,Regular,0.268824768,Dairy,146.5888804,High,tier-2,798,983,903,1067,1237
ITEM_5196,19.77092107,Ultra Low Fat,0.041817352,Canned,93.72119899,Medium,tier-3,590,692,683,698,583
ITEM_5197,6.275891125,Regular,0.217356852,Canned,177.0921671,Small,tier-1,1039,1052,1032,1135,968
ITEM_5198,12.74446282,Ultra Low Fat,0.154355999,Fruits and Vegetables,164.8983807,Medium,tier-1,931,962,1002,934,945
ITEM_5199,10.65530914,Ultra Low Fat,0.033635775,Seafood,206.0369057,Medium,tier-2,1111,1109,1116,1041,1060
ITEM_5200,11.08980849,Low Fat,0.195477782,Baking Goods,112.9712486,Medium,tier-1,589,531,573,615,580
ITEM_5201,24.65893759,Ultra Low Fat,0.182840041,Canned,103.65977,High,tier-2,588,634,615,647,583
ITEM_5202,17.85554827,Ultra Low Fat,0.15469256,Seafood,253.5862649,Small,tier-3,1269,1243,1361,1551,1622
ITEM_5203,19.35352316,Low Fat,0.277941361,Baking Goods,225.5480612,Small,tier-3,1276,1547,1263,1255,1335
ITEM_5204,24.53235275,Regular,0.156323909,Dairy,243.0516129,High,tier-2,1258,1267,1216,1230,1205
ITEM_5205,12.54403565,Ultra Low Fat,0.297154535,Seafood,80.82245294,Small,tier-2,459,402,419,368,335
ITEM_5206,21.03680337,Ultra Low Fat,0.152768644,Breakfast,106.0099108,Small,tier-2,563,589,580,654,730
ITEM_5207,13.69061927,Regular,0.034755611,Baking Goods,193.8828791,Medium,tier-1,1060,1150,954,945,942
ITEM_5208,22.39067344,Low Fat,0.141141375,Meat,264.3003367,High,tier-3,1432,1511,1330,1102,1089
ITEM_5209,8.613150826,Ultra Low Fat,0.054698629,Fruits and Vegetables,273.0286608,Medium,tier-2,1518,1566,1433,1675,1696
ITEM_5210,23.95372354,Low Fat,0.179140046,Baking Goods,257.9774906,Small,tier-1,1382,1365,1224,1379,1466
ITEM_5211,9.375434168,Regular,0.207939653,Fruits and Vegetables,60.84948652,Small,tier-2,364,374,374,371,376
ITEM_5212,11.52441014,Regular,0.140530584,Others,255.2197962,High,tier-3,1421,1446,1281,1293,1265
ITEM_5213,20.12384468,Low Fat,0.02931089,Health and Hygiene,274.7727944,Medium,tier-3,1490,1321,1457,1758,1646
ITEM_5214,12.87510283,Regular,0.14059242,Dairy,64.18727254,Medium,tier-3,416,499,461,514,462
ITEM_5215,17.16422754,Regular,0.024436264,Baking Goods,154.0702234,Medium,tier-2,848,875,785,800,761
ITEM_5216,13.89147002,Ultra Low Fat,0.204637787,Health and Hygiene,184.1525808,High,tier-3,970,973,1069,1020,990
ITEM_5217,19.84739874,Low Fat,0.237110467,Seafood,108.1875932,Medium,tier-2,667,779,771,847,858
ITEM_5218,9.566625047,Ultra Low Fat,0.288714098,Breakfast,179.171414,Medium,tier-1,987,850,770,779,897
ITEM_5219,6.169159745,Low Fat,0.044640632,Canned,271.488947,Small,tier-1,1380,1689,1781,1773,1518
ITEM_5220,10.99858795,Ultra Low Fat,0.159726101,Meat,266.7356266,Small,tier-1,1418,1307,1188,1177,1387
ITEM_5221,14.4861733,Regular,0.17026121,Soft Drinks,284.9593203,Medium,tier-2,1567,1794,1875,2413,2387
ITEM_5222,8.360401044,Low Fat,0.27674296,Household,171.0274496,Medium,tier-3,1062,959,921,995,1048
ITEM_5223,12.09594579,Low Fat,0.188182992,Fruits and Vegetables,152.6417363,Small,tier-3,846,770,620,549,585
ITEM_5224,12.99966037,Low Fat,0.043652894,Breakfast,216.4469548,High,tier-2,1220,1293,1230,1134,1143
ITEM_5225,6.147836874,Low Fat,0.130905397,Frozen Foods,154.1901444,Small,tier-1,848,866,1058,1142,1218
ITEM_5226,16.66614496,Regular,0.196428759,Soft Drinks,60.486149,Medium,tier-1,403,366,429,367,355
ITEM_5227,22.68686856,Regular,0.21008533,Dairy,229.980363,High,tier-2,1261,1155,1247,1297,1298
ITEM_5228,8.034858259,Regular,0.2589222,Health and Hygiene,120.2459853,Medium,tier-3,766,736,861,782,815
ITEM_5229,16.95616027,Ultra Low Fat,0.054152136,Dairy,62.27132807,Medium,tier-3,466,517,520,484,388
ITEM_5230,18.2947841,Regular,0.285462644,Health and Hygiene,55.15526913,Medium,tier-3,401,412,433,440,478
ITEM_5231,13.38669361,Ultra Low Fat,0.017741824,Fruits and Vegetables,282.8403171,High,tier-3,1472,1555,1545,1501,1755
ITEM_5232,19.02195175,Ultra Low Fat,0.29512864,Fruits and Vegetables,113.0190022,Medium,tier-1,684,647,590,486,550
ITEM_5233,13.21463087,Regular,0.257330128,Snack Foods,161.9747981,High,tier-3,980,1026,926,910,990
ITEM_5234,15.09274576,Regular,0.198081835,Canned,287.6441132,Small,tier-2,1562,1346,1441,1535,1734
ITEM_5235,5.147060891,Regular,0.22049865,Breakfast,166.8792447,High,tier-3,964,882,748,779,778
ITEM_5236,18.83440228,Ultra Low Fat,0.021807602,Frozen Foods,69.65233088,Medium,tier-1,455,499,473,536,597
ITEM_5237,18.22685358,Low Fat,0.012443959,Baking Goods,187.9840118,Medium,tier-3,1024,1055,1147,1022,1092
ITEM_5238,5.768017547,Regular,0.030529739,Snack Foods,72.04966336,Small,tier-3,486,574,675,713,659
ITEM_5239,12.36500215,Ultra Low Fat,0.026207944,Fruits and Vegetables,73.77196959,Small,tier-2,458,487,535,528,545
ITEM_5240,24.58063682,Ultra Low Fat,0.16421437,Meat,262.8692685,Small,tier-3,1332,1164,1062,1040,1009
ITEM_5241,13.41473125,Regular,0.064633196,Seafood,122.3553858,High,tier-3,778,841,852,885,858
ITEM_5242,15.0389081,Ultra Low Fat,0.258061691,Health and Hygiene,219.66755,High,tier-2,1226,1064,986,934,870
ITEM_5243,23.19860316,Regular,0.133724587,Soft Drinks,177.2310838,High,tier-2,885,946,943,882,890
ITEM_5244,19.34523752,Ultra Low Fat,0.208653143,Baking Goods,105.5816728,High,tier-2,500,488,539,499,540
ITEM_5245,16.64140262,Low Fat,0.195861928,Seafood,179.4550747,Small,tier-2,983,915,811,816,697
ITEM_5246,20.95609363,Ultra Low Fat,0.095955912,Meat,67.24838397,Medium,tier-1,464,465,455,458,432
ITEM_5247,22.28732533,Regular,0.072950272,Soft Drinks,136.8030874,Medium,tier-3,752,663,503,484,457
ITEM_5248,14.13776143,Low Fat,0.102736886,Dairy,180.7090563,High,tier-3,956,926,886,966,985
ITEM_5249,14.5021673,Regular,0.238997512,Canned,107.0985845,Small,tier-1,623,493,498,491,553
ITEM_5250,12.72101871,Ultra Low Fat,0.175883055,Snack Foods,215.0470325,Small,tier-2,1164,1290,1174,1416,1486
ITEM_5251,24.3341228,Low Fat,0.076061599,Fruits and Vegetables,62.95298042,Small,tier-3,401,413,335,385,312
ITEM_5252,18.94332509,Low Fat,0.245353933,Baking Goods,171.2024745,Medium,tier-2,893,880,816,629,666
ITEM_5253,6.664461324,Ultra Low Fat,0.016427816,Household,228.7489453,Medium,tier-2,1251,1314,1130,1020,1010
ITEM_5254,22.25919247,Low Fat,0.209755012,Breakfast,157.4865147,High,tier-1,883,783,989,949,1006
ITEM_5255,14.61119882,Low Fat,0.131730242,Dairy,268.6466038,Medium,tier-1,1365,1331,1304,1488,1327
ITEM_5256,6.375078128,Low Fat,0.219387116,Fruits and Vegetables,208.0481953,Small,tier-2,1159,1229,1355,965,989
ITEM_5257,15.9943451,Regular,0.278238384,Baking Goods,289.623229,Medium,tier-3,1523,1395,1244,1042,1088
ITEM_5258,13.34328558,Regular,0.225010229,Soft Drinks,121.0304532,Medium,tier-2,660,739,668,710,812
ITEM_5259,22.5549881,Low Fat,0.132589607,Frozen Foods,284.6973327,Medium,tier-3,1529,1495,1300,1439,1346
ITEM_5260,9.079892072,Ultra Low Fat,0.045292704,Dairy,201.7056475,High,tier-2,1092,895,917,849,914
ITEM_5261,21.52929219,Ultra Low Fat,0.241905293,Frozen Foods,236.2947248,Medium,tier-2,1258,1288,1178,1163,1053
ITEM_5262,16.15377382,Regular,0.138211658,Soft Drinks,275.5402793,High,tier-3,1433,1390,1399,1337,1264
ITEM_5263,6.092206064,Ultra Low Fat,0.022593697,Breakfast,187.799297,Medium,tier-1,1052,1261,1256,1456,1639
ITEM_5264,24.43690603,Low Fat,0.215716619,Frozen Foods,265.545198,High,tier-1,1483,1442,1502,1729,2079
ITEM_5265,15.25230488,Ultra Low Fat,0.08755559,Household,185.4242349,Small,tier-2,1021,1107,1033,863,1012
ITEM_5266,10.81753708,Regular,0.014666469,Seafood,199.7997319,Small,tier-3,1065,1022,980,929,801
ITEM_5267,14.38813684,Regular,0.270825304,Breakfast,161.2746432,Small,tier-1,944,792,958,917,941
ITEM_5268,22.15715567,Low Fat,0.144930328,Health and Hygiene,86.40963796,High,tier-3,532,548,480,513,450
ITEM_5269,11.09806249,Regular,0.084288316,Household,188.3758083,Small,tier-1,970,1001,1007,1206,1414
ITEM_5270,8.85352793,Regular,0.214915967,Baking Goods,294.3620576,High,tier-3,1578,1725,1738,1679,1770
ITEM_5271,7.581424939,Regular,0.265770713,Dairy,246.7964989,High,tier-2,1294,1072,1020,1098,1172
ITEM_5272,10.95718797,Ultra Low Fat,9.21E-05,Baking Goods,236.8746212,High,tier-3,1322,1388,1177,1042,1038
ITEM_5273,20.60096174,Regular,0.206355656,Health and Hygiene,210.8272007,Small,tier-2,1052,1098,997,1000,1077
ITEM_5274,14.4325273,Ultra Low Fat,0.230103508,Soft Drinks,136.9771684,High,tier-1,774,801,759,824,773
ITEM_5275,9.549632074,Regular,0.062978228,Baking Goods,92.40379862,Medium,tier-3,616,461,440,450,457
ITEM_5276,8.323699992,Regular,0.146887149,Dairy,106.1379004,Small,tier-1,610,672,604,632,698
ITEM_5277,11.65458953,Ultra Low Fat,0.02678577,Meat,51.58052239,Medium,tier-1,350,312,301,349,320
ITEM_5278,23.79848746,Ultra Low Fat,0.224024965,Health and Hygiene,218.3701052,Small,tier-2,1150,1255,1281,1596,1504
ITEM_5279,11.86053425,Low Fat,0.254236806,Meat,252.9693896,High,tier-3,1350,1583,1365,1433,1385
ITEM_5280,24.76248152,Low Fat,0.032455997,Household,117.2278378,High,tier-2,615,664,654,744,738
ITEM_5281,14.70460912,Ultra Low Fat,0.244938076,Canned,72.96259991,High,tier-3,398,408,405,468,435
ITEM_5282,8.583278366,Regular,0.231471051,Fruits and Vegetables,133.931767,Small,tier-1,700,687,674,825,799
ITEM_5283,22.82280184,Low Fat,0.104073996,Breakfast,123.0128074,Small,tier-1,783,795,881,829,904
ITEM_5284,14.20710746,Ultra Low Fat,0.207086859,Others,162.7190902,High,tier-3,834,749,832,615,567
ITEM_5285,19.19342687,Ultra Low Fat,1.44E-05,Soft Drinks,116.0255136,Small,tier-1,639,667,699,748,887
ITEM_5286,24.67423166,Regular,0.279539296,Fruits and Vegetables,134.9331763,Medium,tier-1,691,679,737,835,886
ITEM_5287,6.003507006,Ultra Low Fat,0.165114971,Fruits and Vegetables,276.8886948,High,tier-2,1556,1376,1442,1456,1541
ITEM_5288,6.933891196,Low Fat,0.186101659,Health and Hygiene,133.7088382,Medium,tier-1,738,667,694,712,701
ITEM_5289,19.40913483,Regular,0.199397824,Breakfast,246.3795117,Medium,tier-1,1256,1251,1122,1204,1255
ITEM_5290,10.63650007,Ultra Low Fat,0.168410705,Soft Drinks,206.4584251,Small,tier-1,1091,947,939,898,1092
ITEM_5291,8.686027939,Ultra Low Fat,0.257029166,Household,134.3844864,Medium,tier-3,719,722,821,715,684
ITEM_5292,5.787237596,Regular,0.18291055,Snack Foods,254.4470674,High,tier-1,1414,1590,1530,1224,1119
ITEM_5293,5.43693424,Regular,0.272327997,Health and Hygiene,198.7690174,Medium,tier-2,1076,1097,1080,894,894
ITEM_5294,20.48971206,Regular,0.174699487,Frozen Foods,52.1546819,Small,tier-2,298,292,324,315,289
ITEM_5295,7.688668547,Low Fat,0.051336727,Canned,67.18205039,Small,tier-2,506,466,464,466,480
ITEM_5296,14.35441232,Low Fat,0.274068767,Fruits and Vegetables,238.1598899,High,tier-2,1313,1367,1353,1297,1230
ITEM_5297,17.1179363,Ultra Low Fat,0.20448825,Snack Foods,161.6319474,High,tier-1,859,732,732,631,657
ITEM_5298,13.56703601,Ultra Low Fat,0.209771698,Household,151.3769479,High,tier-2,872,863,832,805,710
ITEM_5299,5.542133047,Regular,0.295644525,Baking Goods,86.45679605,High,tier-3,449,455,468,453,443
ITEM_5300,20.67003005,Ultra Low Fat,0.022558966,Fruits and Vegetables,89.32964849,High,tier-3,458,429,408,447,402
ITEM_5301,5.210264491,Ultra Low Fat,0.128577782,Soft Drinks,249.4381125,Medium,tier-1,1286,1322,1240,1280,1166
ITEM_5302,20.23779789,Regular,0.071728618,Snack Foods,257.2542835,Medium,tier-3,1422,1699,1805,1784,1723
ITEM_5303,22.86608988,Low Fat,0.189127939,Canned,190.0006352,Small,tier-3,1120,1177,1074,1072,1108
ITEM_5304,13.65679842,Low Fat,0.242043505,Soft Drinks,123.7819525,Medium,tier-1,659,738,848,747,689
ITEM_5305,15.71084946,Low Fat,0.289893213,Seafood,283.1752042,High,tier-1,1512,1640,1375,1416,1416
ITEM_5306,14.53966785,Ultra Low Fat,0.136378832,Canned,205.9905977,High,tier-2,1212,1391,1094,1196,1350
ITEM_5307,12.78417237,Regular,0.235865469,Seafood,249.1605299,Small,tier-2,1378,1313,1262,1285,1236
ITEM_5308,22.74849071,Low Fat,0.275115478,Soft Drinks,50.82073007,High,tier-1,319,255,262,240,199
ITEM_5309,22.87867021,Ultra Low Fat,0.20499763,Baking Goods,162.5799002,Small,tier-3,954,925,787,855,865
ITEM_5310,11.71632729,Regular,0.072819766,Health and Hygiene,267.7372716,Medium,tier-1,1481,1339,1374,1457,1644
ITEM_5311,17.30139508,Low Fat,0.182356245,Soft Drinks,134.5583208,Medium,tier-2,726,688,688,749,590
ITEM_5312,23.53815124,Low Fat,0.290985614,Household,231.6377942,Medium,tier-1,1132,1046,1151,1171,1014
ITEM_5313,24.24116998,Regular,0.296266149,Seafood,214.4187063,Small,tier-1,1124,1179,1168,1240,1244
ITEM_5314,15.17918081,Ultra Low Fat,0.192707947,Others,88.05459159,High,tier-3,524,599,589,591,603
ITEM_5315,14.05649611,Ultra Low Fat,0.266096327,Canned,243.7259568,Small,tier-1,1253,1400,1458,1514,1527
ITEM_5316,10.57388632,Low Fat,0.060104809,Frozen Foods,78.13169758,Medium,tier-2,470,466,480,462,540
ITEM_5317,24.17743746,Regular,0.073823581,Health and Hygiene,231.9785241,Small,tier-1,1344,1096,1081,1083,1140
ITEM_5318,7.856286089,Ultra Low Fat,0.285866284,Meat,297.7420842,High,tier-3,1603,1480,1286,1272,1341
ITEM_5319,16.59659152,Regular,0.040570613,Baking Goods,289.495358,Small,tier-1,1488,1273,1315,1406,1334
ITEM_5320,10.65100535,Regular,0.057331931,Frozen Foods,250.0604358,Medium,tier-3,1289,1281,1413,1370,1315
ITEM_5321,10.58016581,Low Fat,0.12616458,Fruits and Vegetables,183.6293561,High,tier-1,1061,1142,968,1063,1146
ITEM_5322,13.09937175,Regular,0.176875286,Breakfast,218.706144,Medium,tier-3,1181,1430,1279,1125,908
ITEM_5323,24.97585872,Regular,0.181145166,Soft Drinks,232.0270976,High,tier-1,1278,1289,1195,928,955
ITEM_5324,6.099326137,Regular,0.087592803,Baking Goods,52.10038107,High,tier-1,376,294,315,276,246
ITEM_5325,16.57083636,Ultra Low Fat,0.276184169,Fruits and Vegetables,75.59155524,Medium,tier-1,469,395,406,401,428
ITEM_5326,6.651443161,Low Fat,0.274529972,Dairy,199.264783,Medium,tier-1,1210,1188,1055,1150,1306
ITEM_5327,8.0904166,Low Fat,0.117620416,Baking Goods,51.63363504,Medium,tier-1,333,396,399,366,319
ITEM_5328,13.79125884,Regular,0.130287531,Seafood,277.2264127,Small,tier-2,1418,1565,1468,1280,1349
ITEM_5329,15.20920263,Regular,0.210749135,Frozen Foods,172.4156783,Medium,tier-2,965,797,763,702,773
ITEM_5330,10.17584817,Ultra Low Fat,0.198898769,Fruits and Vegetables,114.4417689,High,tier-1,667,565,523,562,564
ITEM_5331,11.32914262,Low Fat,0.114689104,Frozen Foods,148.4552924,Small,tier-3,857,648,592,574,586
ITEM_5332,6.739340405,Ultra Low Fat,0.124273275,Canned,262.6941027,Small,tier-3,1388,1481,1250,1231,1484
ITEM_5333,11.06439568,Low Fat,0.104411683,Household,281.7982184,Small,tier-2,1486,1390,1466,1606,1776
ITEM_5334,24.33116879,Ultra Low Fat,0.070615502,Health and Hygiene,79.05874512,Small,tier-2,558,521,637,614,708
ITEM_5335,23.89414763,Regular,0.137441509,Seafood,244.4901585,Small,tier-2,1367,1500,1480,1624,1654
ITEM_5336,11.6975658,Ultra Low Fat,0.20593024,Soft Drinks,194.5567796,Small,tier-3,1056,949,985,976,1054
ITEM_5337,16.41707873,Regular,0.222590012,Household,196.3756894,Medium,tier-2,1095,989,1016,934,933
ITEM_5338,23.19190782,Low Fat,0.233662094,Frozen Foods,244.8630305,High,tier-2,1341,1366,1424,1524,1551
ITEM_5339,5.123676453,Low Fat,0.112419604,Household,105.7111717,Medium,tier-2,623,612,550,582,516
ITEM_5340,21.21367141,Regular,0.229390798,Breakfast,182.761242,High,tier-1,943,1028,999,1037,883
ITEM_5341,23.96739106,Low Fat,0.001954895,Household,129.8381539,Small,tier-1,632,564,541,656,659
ITEM_5342,6.826514687,Ultra Low Fat,0.143114981,Breakfast,73.62808624,Medium,tier-2,499,513,545,591,592
